dateTime,values
2023-09-08T18:30:00Z,2.737488508
2023-09-08T18:35:00Z,2.733789206
2023-09-08T18:40:00Z,2.729391575
2023-09-08T18:45:00Z,2.729234219
2023-09-08T18:50:00Z,2.72207737
2023-09-08T18:55:00Z,2.718138933
2023-09-08T19:00:00Z,2.718705654
2023-09-08T19:05:00Z,2.716652155
2023-09-08T19:10:00Z,2.723037004
2023-09-08T19:15:00Z,2.727258444
2023-09-08T19:20:00Z,2.723178148
2023-09-08T19:25:00Z,2.724247456
2023-09-08T19:30:00Z,2.720550299
2023-09-08T19:35:00Z,2.723234892
2023-09-08T19:40:00Z,2.718761921
2023-09-08T19:45:00Z,2.723566771
2023-09-08T19:50:00Z,2.715145111
2023-09-08T19:55:00Z,2.716176271
2023-09-08T20:00:00Z,2.726779461
2023-09-08T20:05:00Z,2.714018822
2023-09-08T20:10:00Z,2.721613646
2023-09-08T20:15:00Z,2.72756505
2023-09-08T20:20:00Z,2.736009121
2023-09-08T20:25:00Z,2.737449169
2023-09-08T20:30:00Z,2.752422571
2023-09-08T20:35:00Z,2.749039888
2023-09-08T20:40:00Z,2.745801926
2023-09-08T20:45:00Z,2.744722366
2023-09-08T20:50:00Z,2.744128942
2023-09-08T20:55:00Z,2.743510962
2023-09-08T21:00:00Z,2.740587473
2023-09-08T21:05:00Z,2.750822306
2023-09-08T21:10:00Z,2.738688469
2023-09-08T21:15:00Z,2.732801199
2023-09-08T21:20:00Z,2.744595528
2023-09-08T21:25:00Z,2.734292984
2023-09-08T21:30:00Z,2.743717432
2023-09-08T21:35:00Z,2.735188723
2023-09-08T21:40:00Z,2.734200001
2023-09-08T21:45:00Z,2.73867321
2023-09-08T21:50:00Z,2.735723495
2023-09-08T21:55:00Z,2.736127377
2023-09-08T22:00:00Z,2.742150068
2023-09-08T22:05:00Z,2.741750002
2023-09-08T22:10:00Z,2.73719573
2023-09-08T22:15:00Z,2.738733292
2023-09-08T22:20:00Z,2.741849899
2023-09-08T22:25:00Z,2.760858536
2023-09-08T22:30:00Z,2.788049698
2023-09-08T22:35:00Z,2.788237333
2023-09-08T22:40:00Z,2.779426575
